text,media,label
"Prancis menutup kiprah di Grup H FIBA World Cup 2023 dengan kemenangan 85-79 atas Lebanon. Tanpa Rudy Gobert yang diistirahatkan, mereka harus berupaya keras mengalahkan lawan.

Bermain di Indonesia Arena, Selasa (29/8), kedua tim bermain ketat hingga 6-6 di awal kuarter pertama. Lebanon lalu memimpin 10-6 lewat dua tembakan Ali Haidar, dan layup Wael Arakji membuat skor menjadi 12-6.

Tembakan tiga angka Evan Fournier membuat skor menjadi 9-12, namun Arakji kembali membawa Lebanon menjauh 14-9. Fournier kembali beraksi lewat tembakan tiga angka, membuat skor menjadi 12-14.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Sergio El Darwich berhasil merebut bola dari Fournier, kemudian melakukan dunk untuk membuat skor menjadi 16-12. Tembakan dua poin Haidar membuat Lebanon kembali unggul enam poin.

Prancis berupaya bangkit. Mereka mencetak tujuh poin beruntun untuk berbalik unggul 19-18, namun tembakan dua angka Sergio di sisa waktu 64 detik mengubah skor menjadi 20-19, yang bertahan hingga akhir kuarter pertama.

Kuarter dua

Arakji segera membawa Lebanon menjauh 22-19 lewat tembakan dua angka, namun dibalas Prancis lewat dunk Isaia Cordinier. Omari Spellman menyumbang dua poin untuk Lebanon lewat hook shot-nya, namun dibalas Prancis dengan dua lemparan bebas sukses dari Guerschon Yabusele.

Arakji melepaskan tembakan tiga angka untuk membawa Lebanon memimpin 27-23, disusul alley oop Sergio yang mengubah skor menjadi 29-23. Prancis membalas lewat dunk Yabusele, tetapi dua tembakan masuk dari Arakji lagi-lagi membawa Lebanon mejauh 33-25.

Lebanon unggul 10 poin via layup Karim Zeinoun, sebelum jump shot Fournier dan dunk Nicolas Batum menipiskan skor menjadi 29-35. Fast break Prancis dituntaskan oleh Yakuba Ouattara, namun Lebanon balas melakukan fast break dan dituntaskan Arakji.

Prancis mengejar. Layup dan tembakan tiga angka Yabusele membuat Prancis mendekat 36-37. Fournier lalu mendapat tiga lemparan bebas usai dilanggar Sergio, dua masuk dan membawa Prancis unggul 38-37. Skor ini menutup paruh pertama.

Kuarter tiga

Haidar membawa Lebanon memimpin 39-38, kemudian Arakji melakukan layup plus satu lemparan bebas untuk mengubah skor menjadi 42-38. Namun Prancis kembali memimpin 43-42 via jump shot Yabusele dan tembakan tiga angka Fournier.

Sergio segera membawa Lebanon unggul 44-43 lewat jump shot-nya, tetapi Nando De Colo mengembalikan keunggulan Prancis menjadi 46-44 via tembakan tiga angka. Pelanggaran Terry Tarpey terhadap Spellman berujung dua lemparan bebas yang dikonversi menjadi poin, membuat skor kembali imbang 46-46.

Prancis tak butuh waktu lama untuk memimpin 48-46 lewat layup Ouattara. Spellman dan Haidar masing-masing mencetak satu angka lewat lemparan bebas, membuat skor kembali imbang 48-48.

Lebanon menekan Prancis. Empat poin beruntun dihasilkan Haidar dan Sergio, mengubah skor menjadi 52-48. Pelanggaran Sergio terhadap Cordinier berujung dua lemparan bebas, yang sukses dikonversi untuk mengubah skor menjadi 50-52.

Set play yang berujung tembakan tiga angka Hayk Gyokchyan membawa Lebanon unggul 55-50. Prancis lalu menyamakan skor lewat lima lemparan bebas yang dicetak De Colo (2) dan Cordinier (1), dan batum (2).

Tembakan tiga angka Amir Saoud membuat Lebanon unggul 58-55, tetapi Batum membalas untuk menyamakan skor 58-58 di sisa waktu 22 detik. Kuarter ini ditutup dengan skor 59-58 untuk Lebanon usai Arakji mencetak satu lemparan bebas.

Kuarter empat

Prancis langsung memimpin 60-59 lewat lemparan bebas Elie Okobo yang dilanggar Karim Ezzedine. Lebanon segera membalas lewat hook shot Arakji dan tembakan tiga angka Spellman, membuat skor menjadi 64-60. Prancis meminta timeout.

Prancis mengejar. Cordinier melepaskan tembakan tiga angka yang mengubah skor menjadi 63-64. Haidar lalu mendapat dua lemparan bebas usai dilanggar Tarpey, namun hanya satu yang masuk. Setelahnya, Prancis bangkit.

11 poin beruntun berhasil membawa Prancis unggul 74-65. Lebanon namun pantang menyerah. Tembakan tiga angka Zeinoun mengubah skor menjadi 68-74. Okobo membawa Prancis unggul 77-68, namun Lebanon menipiskan jarak 72-77 lewat Zeinoun dan Saoud di sisa waktu kurang dari 3 menit.

Pada akhirnya, Prancis tak terkejar dan berhasil menang 85-79 di akhir laga. Hasil ini memastikan Lebanon finis sebagai juru kunci grup H dengan tiga kekalahan, sedangkan Prancis di posisi tiga.

Yabusele menjadi bintang Prancis dengan 18 poin, disusul Fournier dengan 17 poin. Okobo dan Batum mengemas 12 poin, dan Cordinier 10 poin. Sisanya di bawah dua digit.

Di kubu Lebanon, Arakji memimpin dengan 29 poin, disusul Haidar dengan 12 poin. Sergio mengemas 10 poin, sisanya di bawah 10 digit.",Detik,Sports
"Latvia mewaspadai kekuatan Kanada jelang pertemuan kedua tim di laga terakhir Grup H FIBA World Cup 2023. Namun mereka juga enggan rendah diri di depan tim yang mayoritas dihuni bintang NBA tersebut.

Laga ini akan digelar di Indonesia Arena, Jakarta, Selasa (29/8) pukul 20.30 WIB. Kedua negara sudah memastikan diri lolos ke putaran kedua, sehingga pertemuan nanti malam hanya memperebutkan posisi juara grup.

Meski tak lebih diunggulkan, Latvia pantang minder menghadapi Kanada. Kehadiran ribuan suporter plus kemenangan atas Prancis pada Minggu lalu telah membuktikan bahwa mereka pantas diperhitungkan.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Prancis dan Kanada tidak masalah. Turun saja ke lapangan, eksekusi game plan yang sudah dibuat, bertarung di setiap jengkal lapangan serta hadapi pemain lawan yang terdekat, dan keajaiban akan muncul,"" ujar staf pelatih Latvia, Arturs Visockis-Rubenis, dalam keterangan resmi FIBA.

""Untuk sampai di sini (FIBA World Cup), kami mengalahkan Serbia dan Turki (di kualifikasi). Kemarin kami mengalahkan Prancis, jadi kita tak pernuh tahu (hasil melawan Kanada),"" tegasnya.

Arturs menyebut salah satu poin yang perlu diwaspadai dari Kanada adalah keunggulan mereka dalam melakukan fast break. Latvia bertekad tidak kecolongan dalam hal ini.

""Kami akan mencoba meredam itu (fast break). Saya tidak bilang kami akan menyetop mereka, tapi kami akan berusaha setidaknya membuat mereka lebih pelan,"" jelas Arturs.

Dalam laga ini, Latvia takkan diperkuat bintang senior mereka, Dairis Bertans yang mengalami cedera hamstring di laga melawan Prancis. Shooting guard 33 tahun itu dipastikan absen di sisa turnamen.

Kanada juga menilai Latvia sebagai tim tangguh yang tak bisa dianggap remeh. ""Mereka terlatih dengan sangat baik, dengan pemain yang juga punya kemampuan sangat bagus. Saya mengenal para pemain mereka. Semuanya hebat dan kami akan siap untuk mereka,"" kata pelatih Kanada, Jordi Fernandez.",Detik,Sports
"Global Ambassador FIBA World Cup 2023 Luis Scola akan hadir pada hari terakhir babak penyisihan Grup di Indonesia Arena, Jakarta, Minggu (3/9). Dia akan melakoni beberapa agenda selama berada di Indonesia.

Salah satunya, punggawa timnas basket Argentina pada 5 edisi Piala Dunia itu bakal meet & great di fan zone yang berada di Senayan Park. Kemudian Scola juga akan meladeni tanda tangan dan foto bersama dengan para fan basket Tanah Air yang hadir di Senayan Park. Kesempatan itu akan diberikan kepada 100 orang pertama yang hadir di Fan Zone.

Pada meet & great nanti, rencananya Scola akan ditemani oleh FIBA Central Board Member Erick Thohir serta dua Local Brand Ambassador Cinta Laura Kiehl dan Raffi Ahmad.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Scola juga akan memberikan keterangan terkait penyelenggaraan Piala Dunia Basket yang digelar di tiga kota di tiga negara, Jepang, Indonesia, dan Filipina kepada media lokal maupun internasional yang meliput pertandingan Piala Dunia basket di Indonesia.

Setelah meet & greet, Scola direncanakan akan menyaksikan pertandingan terakhir babak kualifikasi Grup L, antara Brazil versus Latvia dan Spanyol versus Kanada untuk memperebutkan dua tempat di babak perempat final yang akan berlangsung di Manila, mulai 5 September 2023.

Scola merupakan salah satu dari tiga legenda bola basket dunia yang dipilih sebagai Global Ambassador FIBA World Cup 2023. Selain Scola, ada Pau Gasol dan Carmelo Anthony. Gasol sebelumnya hadir di Manila, Filipina, sementara Anthony di Okinawa, Jepang.

Scola merupakan penghasil poin terbanyak kedua sepanjang masa Piala Dunia dengan 716 poin. Dia tampil dalam lima edisi Piala Dunia, yakni 2002, 2006, 2010, 2014, dan 2019 dengan mencatatkan total 41 pertandingan yang dimainkannya.

Bersama Argentina, Scola telah memenangkan total 13 medali dalam kompetisi FIBA utama. Secara keseluruhan, dia pensiun di posisi kedua dalam daftar pencetak poin terbanyak sepanjang masa Piala Dunia dan telah memenangkan trofi MVP AmeriCup sebanyak empat kali.

Basket Skala Dunia Pertama di Indonesia",Detik,Sports
"Spanyol secara mengejutkan menelan kekalahan 69-74 dari Latvia di putaran kedua Grup L FIBA World Cup 2023. Kacaunya permainan Willy Hernangomez dkk di kuarter membuyarkan segala rencana yang ada.

Latvia memberi perlawanan sengit kepada Spanyol di paruh pertama dalam laga yang berlangsung di Indonesia Arena, Jakarta, Jumat (1/9). Usai tertinggal 16-17 di kuarter pertama, Spanyol pun hanya unggul 32-29 di akhir paruh pertama.

Pelan-pelan mereka semakin nyaman dan sempat memimpin 12 poin di tengah kuarter ketiga sebelum menutupnya dengan skor 58-47. Namun memasuki kuarter terakhir, Spanyol kelabakan. Latvia mengejar dan berhasil merebut momentum.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Usai menyamakan skor menjadi 61-61, arah permainan langsung berada di bawah kendali Latvia. Spanyol sempat memberikan perlawan hingga 65-65, namun setelahnya tak berdaya disusul sang rival.

Total Spanyol hanya mencetak 11 poin, sementara Latvia mengemas 27 poin. Lima pemain berbeda juga berhasil mencetak dua digit poin, memudahkan Latvia untuk terus menjaga ketajaman serangan dan akhirnya meraih kemenangan.

""Laga yang sulit bagi kami. Saya pikir Latvia bermain solid dan lebih gigih dari kami, terutama di paruh pertama,"" ujar veteran Spanyol, Rudy Fernandez usai laga.

""Saya pikir di kuarter ketiga kami mencoba lebih agresif di pertahanan, dan juga bermain bagus saat menyerang. Tapi di kuarter terakhir, mereka bertahan sangat agresif dan mereka mengalahkan kami.""

""Jadi sekarang kami mencoba melupakannya dan mengalihkan fokus ke laga selanjutnya,"" jelas pemain 38 tahun itu.

Hal senada diucapkan pelatih Spanyol Sergio Scariolo. Timnya seakan-akan melepas kuarter akhir dan membiarkan Latvia menekan mereka.

📹 Get the courtside POV as 🇱🇻's Cinderella story continues!#FIBAWC x #WinForLatvia pic.twitter.com/CasWPJWopl — FIBA Basketball World Cup 2023 🏆 (@FIBAWC) September 1, 2023

""Selamat untuk Latvia, mereka bermain sangat bagus. Mereka bermain dengan ide brilian, menjaga konsentrasi hingga akhir, terutama di kuarter terakhir, sangat mengagumkan,"" ujar Scariolo.

""Kami berjuang hingga akhir, tentu kami sadar kekuatan dan kelemahan kami, dengan poin terakhir lebih terlihat malam ini. Ada kemauan di sana, hanya kami melepaskan mereka dengan mudah di kuarter akhir dan tidak bermain dengan cukup baik,"" pelatih asal Italia itu menambahkan.

Spanyol selanjutnya akan menghadapi Kanada pada Minggu (3/9) di Indonesia Arena, sementara Latvia akan berjumpa Brasil di hari dan tempat yang sama. Kedua tim wajib menang jika ingin lolos ke perempat final.",Detik,Sports
"Juara bertahan Denver Nuggets mengawali NBA musim 2023/24 dengan mengalahkan Los Angeles Lakers 119-107. Nikola Jokic dkk tampil gemilang sejak awal dan tak mampu dibendung sang lawan.

Bermain di Ball Arena, Rabu (25/10) pagi WIB, Lakers hanya mampu unggul 10-9 di tiga menit pertama. Setelahnya, Nuggets berbalik unggul 11-10 dan kemudian menjauh hingga 34-20 di akhir kuarter pertama.

Pada kuarter kedua, Nuggets mampu menjaga posisi. Lakers memang berhasil mencetak 34 poin, namun 29 poin yang dicetak Denver membuat paruh pertama ditutup dengan keunggulan tuan rumah 63-54.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Big time bucket from Joker 🃏 pic.twitter.com/I2Ta7xgsLP — Denver Nuggets (@nuggets) October 25, 2023

Upaya Lakers mengejar Nuggets berlanjut di kuarter ketiga. Mereka kembali unggul perolehan poin 26-24, sehingga jarak kembali terpangkas menjadi hanya tujuh poin dalam kedudukan 80-87.

Lakers bahkan sempat dua menipiskan jarak menjadi tiga poin saja di tiga menit awal kuarter empat, yakni dalam kedudukan 84-87 dan 89-92. Namun Nuggets mampu keluar dari tekanan dan kembali menjauh.

32 poin yang dicetak Nuggets pada kuarter empat hanya mampu dibalas Lakers 27 poin, sehingga LeBron James dkk harus mengakui keunggulan tim asuhan Michael Malone dengan skor 107-119.

Jokic menjadi bintang utama Nuggets di laga ini dengan torehan 29 poin, 11 asis, dan 13 rebound. Jamal Murray menyusul dengan 21 poin dan enam asis. Kentavious Caldwell-Pope mengemas 20 poin, disusul Aaron Gordon dengan 15 poin dan Michael Porter Jr dengan 12 poin.

Sementara di kubu Lakers, James menyumbang 21 poin, terbanyak di antara rekan setimnya. Taurean Prince mencetak 18 poin, disusul Anthony Davis dengan 17 poin. Austin Reaves (14) dan D'Angelo Russell (11) melengkapi daftar pencetak dua digit poin tim tamu.

Nuggets selanjutnya akan bertamu ke markas Memphis Grizzlies pada Sabtu (28/10) pukul 05.00 WIB. Sedangkan Lakers menjamu Phoenix Suns pada Jumat (27/10) pukul 09.00 WIB.",Detik,Sports
"Basket 3 on 3 bakal lebih digalakkan lagi di Indonesia. Bahkan dalam waktu dekat, bakal ada liga profesionalnya.

Adalah Basket.ID yang mencetuskan ide untuk menelurkan Liga 3x3 Profesional pertama di Indonesia. Oleh karenanya, untuk mensosialisasikan rencana tersebut, Basket.ID terlebih dulu menggelar Road to 3XL yang berlangsung di Green Sedayu Mall, 7 Oktober.

Event ini menjadi embrio bagi liga profesional 3x3 pertama di Indonesia karena diikuti tim dengan kategori elite. Tahap pertama Road to 3X3 Indonesia League ini berlangsung sampai 18 Oktober.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Lalu, tahap kedua dimulai Juli-Agustus 2024 yang akan dilangsungkan di luar Jakarta.

Event ini diharapkan menjadi salah satu bentuk nyata konsistensi Indonesia dalam mendulang poin, baik poin federasi ataupun poin pemain di FIBA. Poin tersebut nantinya akan berhubungan erat dengan kehadiran Indonesia di event-event resmi 3x3 milik FIBA.

Dengan kategori yang mencakup Under-16, Under-20, Corporate, dan Elite, Road to 3XL menawarkan panggung yang unik bagi pemain di semua tingkatan usia dan tingkat keahlian.

""Rencana besar kami ada di 2024. Tahun depan kami akan menghadirkan liga 3x3 dengan para tim profesional,"" ujar Direktur Basket.ID, Julian Rizky, dalam rilis kepada detikSport.

""Pada awal kemunculan olahraga 3X3, Indonesia pernah menjadi salah satu kekuatan yang diperhitungkan di kancah internasional. Rangkaian acara Road to 3XL merupakan upaya pertama Basket-ID untuk kembali menggairahkan 3X3 di Indonesia,"" imbuhnya.

Road to 3XL juga mendapat dukungan penuh dari Kementerian Pemuda dan Olahraga (Kemenpora). Dengan hadirnya liga profesional 3x3, prestasi Indonesia di nomor tersebut bisa lebih baik.

""Tentunya masyarakat Indonesia menantikan tim nasional 3x3 bisa berprestasi di panggung dunia dan tampil di Olimpiade nantinya,"" ujar Asisten Deputi IV Kemenpora Bayu Rahardian.

Meriahkan Peresmian Indonesia Arena, Sejumlah Artis Tanding Basket",Detik,Sports
"Jerman keluar menjadi juara FIBA World Cup 2023. Dennis Schroder dkk mengalahkan Serbia di partai final dengan skor 83-77.

Bertanding di Mall of Asia Arena, Pasay, Manila, Filipina, Minggu (10/9/2023), duel sengit tersaji sejak kuarter pertama. Jerman sempat tertinggal lebih dulu dari Serbia, dengan skor 23-26.

Di kuarter kedua, Jerman bangkit. Kemenangan tipis diraih dengan skor 24-22. Jerman masih tertinggal 47-48 pada setengah jalan pertandingan.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Selepas istirahat, tim asuhan Gordon Herbert 'mengamuk' dan bisa menang besar atas Serbia. Jerman membungkam Nikola Jovic dkk dengan kekalahan kemenangan 22-10. Jerman menjauhkan keunggulan menjadi 69-58.

Pada kuarter akhir, Jerman gantian dikalahkan Serbia. Meski kalah 14-20, Jerman tetap unggul skor akhir 83-77 atas Serbia. Jerman keluar menjadi pemenang.

Schroder, yang bermain di Toronto Raptors, keluar menjadi bintang dengan torehan 28 poin, dengan Johannes Voigtmann membuat 8 rebounds dan 3 assist. Sementara dari Serbia, Aleksa Avramovic membukukan 21 poin, dengan Jovic mencetak 8 rebound dan Bogdan Bogdanovic membuat 5 assist.

Bagi Jerman, sukses di FIBA World Cup 2023 menjadi gelar juara dunia pertamanya, setelah pada 2002 cuma bisa meraih peringkat tiga. Sementara Serbia, yang banyak diunggulkan, gagal mengemas gelar ketiganya setelah sempat menjadi pemenang pada edisi 1998 dan 2002.

Juara Bertahan Spanyol 'Cuma' Incar Perempatfinal di FIBA World Cup",Detik,Sports
"Amerika Serikat melaju ke semifinal FIBA World Cup 2023 usai menggasak Italia 100-63 di perempat final. Mereka menyusul Serbia yang sebelumnya menumbangkan Lituania 87-68.

Bertanding di Mall of Asia Arena, Pasay, Selasa (5/9), Italia yang diperkuat bintang Utah Jazz, Simone Fontecchio gagal mengulang performa gemilang seperti saat membungkam Serbia di putaran kedua. Akurasi tembakan mereka begitu amburadul.

Hal itu terlihat dari tembakan tiga angka. Hanya tujuh dari 38 percobaan yang masuk, padahal itulah senjata andalan Italia. Akibatnya, mereka langsung babak belur sejak awal. Italia tertinggal 14-24 di kuarter pertama lalu 24-46 di kuarter kedua.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

AS semakin menggila kuarter ketiga, dengan mencetak 37 poin berbanding 20. Italia unggul 19-17 di kuarter akhir, namun selisih poin sudah terlampau jauh. AS melenggang ke semifinal berkat kemenangan telak 100-63.

11 dari 12 pemain AS berhasil menyumbang poin, dengan Mikal Bridges menjadi yang tertinggi. Ia mencetak 24 poin, disusul Tyrese Haliburton dengan 18 poin. Austin Reaves membukukan 12 poin, dan sisanya di bawah dua digit.

Sementara di kubu Italia, Fontecchio mencetak 18 poin dan Stefano Tonut mengemas 11 poin. Sisanya tak ada yang menembus dua digit. Di semifinal, AS akan menghadapi pemenang Jerman vs Latvia yang baru digelar Rabu (6/9).

Sebelumnya di tempat yang sama, Serbia membungkam Lituania yang tak terkalahkan di penyisihan grup dan putaran dua. Lituania memimpin 25-24 di kuarter pertama, namun Serbia bangkit di kuarter berikutnya untuk unggul 49-38, 73-55, dan menang 87-68.

Pemain Atlanta Hawks, Bogdan Bogdanovic menjadi bintang Serbia dengan sumbangsih 21 poin. Selanjutnya mereka akan berjumpa pemenang Kanada vs Slovenia yang juga baru bermain Rabu (6/9).",Detik,Sports
"Pelatih Timnas Sepak Bola Indonesia, Shin Tae-yong menyempatkan hadir di laga FIBA World Cup 2023 antara Kanada vs Latvia. Pria asal Korea Selatan itu mengaku memang menyukai basket sejak lama.

Shin datang di Indonesia Arena, Selasa (29/8) ditemani Ketua Umum PSSI Erick Thohir, Direktur Teknik PSSI Indra Sjafri, dan Menteri Pemuda dan Olahraga Dito Ariotedjo. Ini merupakan kunjungan pertamanya selama FIBA World Cup digelar.

""Jadi saat kami di Kamboja, waktu saya datang untuk memberi dukungan kepada Timnas SEA Games, waktu itu timnas basket juga memberi dukungan penuh kepada timnas sepak bola, dan saya pun memang senang dengan basket juga, dan kebetulan saat di Thailand kemarin Pak Erick Thohir menawarkan bagaimana kalau kita nonton bersama dan saya sangat dengan senang hati menerima tawaran itu,"" ujar Shin.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Meski begitu, ia mengaku sudah tidak mengikuti perkembangan dunia basket, termasuk NBA yang meruapakan kompetisi terpopuler di dunia. Pekerjaan sebagai pelatih menurutnya sudah cukup memakan waktu.

""Sekarang jujur saya sudah tidak nonton (NBA) lagi, jadi tidak terlalu kenal pemain-pemain saat ini. Kalau dulu ada Michael Jordan, dan memang ada pemain-pemain timnas basket juga yang saya kenal dekat, seperti ada pelatih Heo Jae dan Moon Kyung Eun juga ada,"" Shin menambahkan.

""Jujur saya tidak ada waktu untuk nonton basket, perhatian dan fokusnya semua ke bola saja, ya. Jadi hanya stres di bola saja untuk saat ini,"" jelasnya.

Kanada diketahui mengalahkan Latvia 101-75 di laga ini, sekaligus memastikan diri menjadi juara grup H. Sedangkan Latvia finis sebagai runner-up dan tetap lolos ke putaran kedua FIBA World Cup 2023.

Simak juga Video: Basket Skala Dunia Pertama di Indonesia

[Gambas:Video 20detik]







",Detik,Sports
"Prancis menutup kiprah mereka di FIBA World Cup 2023 dengan mengalahkan Pantai Gading 87-77 di laga terakhir klasifikasi peringkat 17-32 di Grup P. Penampilan dominan Rudy Gobert dkk di kuarter akhir terbukti menjadi pembeda hasil kedua tim.

Bermain di Indonesia Arena, Sabtu (2/9), Prancis awalnya tertinggal 3-8 di awal laga, namun berhasil bangkit dan berbalik memimpin 18-13, dan akhirnya menutup kuarter pertama dengan keunggulan 25-21. Namun di kuarter kedua, Pantai Gading bangkit.

Mereka mencetak 25 poin dan hanya memberi Prancis 15 poin, sehingga berbalik unggul tipis 41-40 di akhir paruh pertama. Pada kuarter ketiga, laga kembali berjalan ketat. Prancis hanya unggul 22-20, mengubah skor menjadi 62-61.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Pada kuarter keempat, Pantai Gading mampu mengimbangi Prancis dan unggul tipis 75-74 di sisa waktu tiga menit. Namun di fase krusial itulah Prancis menggila.

Mereka mencetak 13 poin dan hanya memberi Pantai Gading 2 poin, sehingga menutup laga ini dengan kemenangan 87-77. Ini menjadi kemenangan ketiga Prancis selama turnamen. Sedangkan bagi Pantai Gading, ini mejadi kekalahan keempat di turnamen.

Isaia Cordinier menjadi bintang Prancis dengan 19 poin, disusul Gobert dengan 17 poin. Sylvain Francisco mencetak 15 poin, Nando De Colo menyumbang 13 poin, dan Elie Okobo mengemas 10 poin.

Sementara di kubu Pantai Gading, Nisre Zouzoua menjadi pencetak angka terbanyak dengan 18 poin, disusul Solo Diabate dan Vafessa Fofana masing-masing 13 poin.",Detik,Sports
"Final Developmental Basketball League (DBL) 2023 DKI Jakarta Series akan diselenggarakan di Indonesia Arena, Senayan pada 17 November 2023. Lima kategori tiket ludes terjual.

Animo luar biasa itu tergambarkan dari pembelian tiket presale, yang dimulai Minggu (5/11/2023) pukul 12.00 WIB. Hingga pukul 21.00 WIB, lima kategori tiket ludes terjual. Nyaris sold out!

Terdapat tujuh kategori tiket presale yang dijual oleh DBL Indonesia pada periode pertama ini. Yakni, CAT 1A: Rp. 250.000 (normal Rp. 500.000), CAT 1F: Rp. 150.000 (normal Rp. 300.000), CAT 2K: Rp. 100.000 (normal Rp. 200.000), CAT 2A: Rp. 100.000 (normal Rp. 200.000), CAT 2F: Rp. 75.000 (normal Rp. 150.000), CAT 4K: Rp. 50.000 (normal Rp. 100.000), dan CAT 4A: Rp. 50.000 (normal Rp. 100.000).

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Dari ketujuh kategori itu, lima kategori ludes dibeli. Hanya menyisakan dua kategori, yakni CAT 4K dan 4A. Padahal, periode pertama penjualan tiket ini Final DBL Seri DKI Jakarta di Indonesia Arena ini rencananya akan ditutup pada tanggal 8 November mendatang.

Vice Director DBL Indonesia. Donny Rahardian, takjub dengan antusiasme yang ditunjukkan penggemar. Bahkan, masih banyak penggemar yang masih berusaha mencari tiket.

""Kami mengucapkan terima kasih sebesar-besarnya atas animo yang luar biasa ini. Jujur saja, setelah beberapa menit penjualan tiket periode pertama atau presale ludes terjual, banyak dari crew kami (DBL Indonesia) yang diserbu pertanyaan oleh para pelajar, orang tua, dan berbagai pihak. Mereka menanyakan apakah masih punya kesempatan untuk membeli tiket,"" kata Donny.

Setelah penjualan periode pertama ini, lanjut Donny, DBL Indonesia akan kembali melakukan penjualan. Periode kedua rencananya akan dimulai pada tanggal 9 November mendatang.

""Kami tak menyangka animo pencinta basket di Ibu Kota begitu luar biasa untuk hadir di Indonesia Arena pada 17 November nanti. Padahal, hingga saat ini kita belum bisa memastikan siapa saja tim basket sekolah yang akan tampil pada final nanti,"" ujarnya.

Tingginya animo pembelian tiket ini datang dari berbagai kalangan. Tidak terbatas bukan hanya datang dari kalangan warga sekolah (suporter, keluarga, dan alumni), yang tim basketnya sedang bersaing memburu tiket masuk final.

Pencinta basket se-Indonesia antusias menyaksikan langsung gelaran basket akbar pertama yang akan memanfaatkan stadion indoor terbesar dan termegah se-Tanah Air, pasca digunakan untuk menggelar FIBA World Cup 2023.

Saat ini, slot finalis yang berhak tampil pada Final Honda DBL with Kopi Good Day 2023 DKI Jakarta Series di Indonesia Arena sedang diperebutkan. Oleh delapan tim putra dan delapan tim putri berstatus champion dan runner-up.

Mewakili empat region pelaksanaan Seri DKI Jakarta musim ini. Persaingan ketat memburu tiket tampil di Indonesia Arena itu sedang berlangsung di GOR Soemantri Brodjonegoro, mulai tanggal 2 hingga 8 November mendatang.

Bagi yang sudah mengamankan tiket secara online dari penjualan periode pertama ini, lanjut Donny, dapat menukarkan dalam bentuk tiket fisik di Indonesia Arena. Mulai tanggal 16 November (pukul 12.00 WIB) sampai dengan tanggal 17 November (pukul 18.00 WIB).

""Bukti pembelian secara online di aplikasi (Lazada) tidak perlu dicetak. Cukup ditunjukkan kepada tim ticketing kami untuk ditukar dengan tiket fisik,"" tutur Donny.

""Harap membawa bukti identitas diri yang sesuai dengan data pembeli di aplikasi. Tiket fisik itu nanti yang bisa digunakan untuk masuk dan menonton rangkaian Final Honda DBL with Kopi Good Day 2023 DKI Jakarta Series di Indonesia Arena,"" ucapnya.

Meriahkan Peresmian Indonesia Arena, Sejumlah Artis Tanding Basket",Detik,Sports
